Invoice_ID,Order_Date,Ship_Date,Order_Status,Payment_Method,Quantity_Sold,Unit_Price,Discount_Percent,Tax_Amount,Total_Sale_Amount
INV-20231116-6158,2025-05-19,2025-05-26,Completed,UPI,17,672,17,663.73,10145.65
INV-20250318-5408,2025-04-10,2025-04-14,Completed,Credit Card,10,371,29,184.39,2818.49
INV-20241117-5601,2024-03-24,2024-03-29,Completed,PayPal,13,220,1,198.2,3029.6
INV-20250707-7323,2025-08-22,2025-08-28,Completed,PayPal,7,462,10,203.74,3114.34
INV-20241121-4155,2024-01-02,2024-01-03,Completed,UPI,5,960,16,282.24,4314.24
INV-20250527-4590,2025-08-20,2025-08-21,Pending,UPI,18,741,23,718.92,10989.18
INV-20240307-5653,2025-04-08,2025-04-11,Returned,UPI,2,100,10,12.6,192.6
INV-20240901-3601,2025-05-10,2025-05-11,Pending,PayPal,3,639,29,95.27,1456.34
INV-20250623-8857,2025-10-03,2025-10-08,Completed,PayPal,10,998,30,489.02,7475.02
INV-20241019-8286,2024-07-23,2024-07-24,Pending,PayPal,9,492,6,291.36,4453.68
INV-20250223-6384,2025-08-06,2025-08-13,Completed,Cash,11,325,27,182.68,2792.43
INV-20241003-4228,2025-03-03,2025-03-04,Completed,UPI,7,492,30,168.76,2579.56
INV-20250611-4451,2025-03-11,2025-03-18,Completed,Credit Card,2,171,27,17.48,267.14
INV-20250720-2418,2023-11-24,2023-11-28,Pending,PayPal,3,183,30,26.9,411.2
INV-20250402-5508,2024-09-22,2024-09-27,Completed,UPI,14,402,29,279.71,4275.59
INV-20241026-5809,2025-09-22,2025-09-25,Completed,Credit Card,17,899,11,952.13,14554.0
INV-20250628-3614,2025-05-28,2025-06-04,Returned,PayPal,2,881,8,113.47,1734.51
INV-20250522-1961,2024-08-19,2024-08-25,Pending,PayPal,18,549,2,677.91,10362.27
INV-20241217-4302,2025-05-27,2025-06-03,Returned,UPI,9,458,8,265.46,4057.7
INV-20240516-1728,2024-12-28,2025-01-03,Completed,Credit Card,1,535,8,34.45,526.65
INV-20240423-6208,2024-07-23,2024-07-25,Returned,Cash,14,437,21,338.33,5171.55
INV-20250824-6939,2025-01-24,2025-01-29,Pending,Cash,3,414,16,73.03,1116.31
INV-20241220-2814,2025-09-09,2025-09-16,Pending,Cash,19,328,30,305.37,4667.77
INV-20240620-3951,2024-11-27,2024-12-02,Returned,Cash,18,792,15,848.23,12965.83
INV-20231014-5843,2024-10-12,2024-10-15,Returned,PayPal,10,754,16,443.35,6776.95
INV-20240128-7468,2024-02-14,2024-02-17,Completed,PayPal,1,199,27,10.17,155.44
INV-20250112-7272,2023-11-18,2023-11-22,Completed,Credit Card,4,263,24,55.97,855.49
INV-20250507-9753,2025-04-16,2025-04-22,Returned,UPI,9,931,11,522.01,7979.32
INV-20240325-9087,2023-10-27,2023-11-01,Returned,PayPal,4,404,10,101.81,1556.21
INV-20241209-3020,2024-05-12,2024-05-16,Returned,Credit Card,17,796,1,937.77,14334.45
INV-20240928-9096,2024-07-04,2024-07-11,Pending,PayPal,7,985,4,463.34,7082.54
INV-20231030-5490,2023-12-05,2023-12-10,Returned,Cash,20,499,19,565.87,8649.67
INV-20241217-9061,2024-02-17,2024-02-20,Returned,PayPal,18,427,20,430.42,6579.22
INV-20240830-1540,2025-08-10,2025-08-12,Returned,Cash,12,663,9,506.8,7746.76
INV-20250327-2215,2024-03-24,2024-03-31,Pending,Credit Card,3,701,14,126.6,1935.18
INV-20241217-4364,2024-09-14,2024-09-19,Completed,Cash,6,633,14,228.64,3494.92
INV-20250116-2315,2023-10-09,2023-10-10,Returned,PayPal,6,306,16,107.96,1650.2
INV-20240201-7406,2025-06-19,2025-06-25,Completed,Credit Card,12,215,2,176.99,2705.39
INV-20231205-6590,2025-07-02,2025-07-06,Pending,UPI,6,262,28,79.23,1211.07
INV-20250511-9224,2025-02-21,2025-02-23,Pending,Credit Card,5,469,8,151.02,2308.42
INV-20240131-4609,2025-07-27,2025-08-01,Returned,UPI,5,939,6,308.93,4722.23
INV-20240616-4081,2024-11-14,2024-11-17,Pending,UPI,7,748,0,366.52,5602.52
INV-20240714-2302,2025-09-15,2025-09-18,Returned,Cash,14,324,22,247.67,3785.75
INV-20240714-4168,2025-06-27,2025-07-03,Returned,Credit Card,8,347,12,171.0,2613.88
INV-20241130-4350,2025-08-27,2025-09-01,Completed,UPI,1,676,23,36.44,556.96
INV-20240915-4739,2024-02-19,2024-02-25,Completed,PayPal,9,585,22,287.47,4394.17
INV-20250128-6894,2025-07-13,2025-07-18,Returned,Cash,11,889,21,540.78,8266.19
INV-20250702-7816,2024-03-05,2024-03-07,Returned,Cash,18,314,13,344.21,5261.45
INV-20250127-8674,2024-09-15,2024-09-22,Returned,Cash,17,314,24,283.98,4340.86
INV-20240212-8563,2025-06-01,2025-06-05,Pending,PayPal,8,619,8,318.91,4874.75
INV-20240310-8670,2025-04-21,2025-04-22,Pending,PayPal,4,253,8,65.17,996.21
INV-20250329-7612,2024-05-09,2024-05-12,Pending,PayPal,17,177,24,160.08,2446.92
INV-20241112-8846,2024-03-24,2024-03-31,Returned,PayPal,11,936,3,699.1,10686.22
INV-20231108-3638,2025-08-28,2025-08-29,Completed,Cash,11,294,29,160.73,2456.87
INV-20250509-5848,2025-04-25,2025-04-30,Returned,Cash,16,507,5,539.45,8245.85
INV-20241218-8751,2025-09-08,2025-09-14,Pending,Credit Card,18,424,2,523.56,8002.92
INV-20250715-5432,2025-06-15,2025-06-19,Completed,Credit Card,17,329,4,375.85,5745.13
INV-20240820-5585,2024-10-04,2024-10-06,Completed,PayPal,18,159,30,140.24,2143.64
INV-20250315-3463,2023-11-07,2023-11-13,Completed,UPI,3,744,17,129.68,1982.24
INV-20231203-8360,2025-05-27,2025-06-03,Completed,UPI,19,272,16,303.88,4645.0
INV-20240327-7904,2025-05-29,2025-06-05,Pending,Cash,8,369,16,173.58,2653.26
INV-20240215-7481,2024-02-18,2024-02-25,Returned,UPI,18,203,28,184.16,2815.04
INV-20231027-9481,2025-04-28,2025-05-04,Returned,PayPal,10,553,10,348.39,5325.39
INV-20240716-1712,2025-04-01,2025-04-03,Returned,UPI,2,203,1,28.14,430.08
INV-20250204-4569,2024-04-09,2024-04-13,Completed,Cash,7,529,15,220.33,3367.88
INV-20240903-3256,2025-02-24,2025-03-01,Completed,UPI,1,169,6,11.12,169.98
INV-20250613-8645,2023-11-25,2023-12-02,Pending,Cash,2,334,9,42.55,650.43
INV-20250109-4738,2025-06-14,2025-06-15,Completed,PayPal,11,823,14,544.99,8330.57
INV-20240117-5780,2025-10-01,2025-10-05,Completed,UPI,3,902,4,181.84,2779.6
INV-20240105-3108,2023-11-24,2023-12-01,Completed,UPI,11,661,0,508.97,7779.97
INV-20250810-5344,2025-05-05,2025-05-11,Returned,UPI,6,651,8,251.55,3845.07
INV-20240618-7629,2024-09-28,2024-10-04,Returned,Cash,11,798,29,436.27,6668.65
INV-20250330-3494,2023-11-10,2023-11-14,Returned,Credit Card,15,171,6,168.78,2579.88
INV-20241228-5363,2024-10-11,2024-10-12,Completed,Cash,7,630,8,284.0,4341.2
INV-20250915-4228,2025-05-16,2025-05-21,Returned,UPI,15,337,30,247.7,3786.2
INV-20240212-1482,2024-08-27,2024-09-01,Pending,Cash,13,992,12,794.39,12142.87
INV-20241019-2106,2025-03-17,2025-03-21,Returned,UPI,2,359,21,39.71,606.93
INV-20231121-3347,2024-11-17,2024-11-18,Returned,Cash,3,236,8,45.6,696.96
INV-20250924-9934,2024-08-19,2024-08-21,Completed,UPI,1,247,25,12.97,198.22
INV-20250301-5420,2025-02-15,2025-02-22,Completed,Credit Card,19,178,22,184.66,2822.62
INV-20250826-9751,2024-10-28,2024-10-30,Pending,Cash,20,541,24,575.62,8798.82
INV-20240620-3156,2024-03-12,2024-03-16,Pending,UPI,11,101,4,74.66,1141.22
INV-20240831-3043,2024-09-15,2024-09-16,Pending,Cash,4,167,16,39.28,600.4
INV-20250909-6978,2025-08-15,2025-08-18,Returned,UPI,10,487,13,296.58,4533.48
INV-20250616-2791,2024-02-21,2024-02-28,Returned,UPI,8,297,29,118.09,1805.05
INV-20241126-4719,2024-11-12,2024-11-19,Completed,PayPal,2,981,13,119.49,1826.43
INV-20250305-9138,2024-09-19,2024-09-24,Completed,UPI,6,428,21,142.01,2170.73
INV-20250811-3713,2025-08-22,2025-08-25,Completed,Cash,6,721,14,260.43,3980.79
INV-20231017-1778,2024-09-17,2024-09-18,Pending,Credit Card,4,336,28,67.74,1035.42
INV-20250103-8363,2024-07-05,2024-07-12,Completed,UPI,2,989,27,101.08,1545.02
INV-20240321-1025,2024-10-29,2024-10-30,Returned,Credit Card,16,721,16,678.32,10368.56
INV-20241222-6397,2023-11-29,2023-12-01,Completed,Credit Card,4,812,26,168.25,2571.77
INV-20240711-3352,2024-01-19,2024-01-20,Pending,UPI,8,177,16,83.26,1272.7
INV-20250125-8814,2025-08-20,2025-08-23,Pending,Cash,8,203,19,92.08,1407.52
INV-20231124-2029,2024-03-11,2024-03-18,Returned,Cash,16,759,12,748.07,11434.79
INV-20240423-6413,2025-06-17,2025-06-21,Completed,PayPal,2,692,28,69.75,1066.23
INV-20240608-2479,2025-02-26,2025-03-01,Completed,UPI,10,242,13,147.38,2252.78
INV-20240803-1096,2024-07-06,2024-07-10,Pending,PayPal,2,871,1,120.72,1845.3
INV-20241109-1408,2024-02-05,2024-02-07,Pending,PayPal,2,162,4,21.77,332.81
INV-20241205-3844,2024-09-21,2024-09-22,Returned,Credit Card,10,945,25,496.13,7583.63
INV-20240724-9574,2024-10-01,2024-10-03,Returned,Cash,8,872,27,356.47,5448.95
INV-20240911-9452,2024-07-09,2024-07-10,Returned,Cash,8,892,15,424.59,6490.19
INV-20231108-6776,2024-04-16,2024-04-19,Returned,UPI,9,188,15,100.67,1538.87
INV-20240827-3589,2025-06-24,2025-06-25,Completed,Cash,17,710,30,591.43,9040.43
INV-20241207-9830,2025-07-29,2025-08-01,Completed,PayPal,10,585,25,307.13,4694.63
INV-20250126-1386,2023-11-11,2023-11-16,Pending,PayPal,7,908,7,413.78,6324.86
INV-20240923-4400,2025-03-09,2025-03-10,Returned,UPI,5,407,16,119.66,1829.06
INV-20241127-4675,2024-01-23,2024-01-28,Pending,UPI,8,551,1,305.47,4669.39
INV-20250213-1244,2025-05-11,2025-05-13,Completed,PayPal,19,390,25,389.03,5946.53
INV-20250402-3610,2023-11-25,2023-12-01,Returned,Credit Card,11,526,9,368.57,5633.83
INV-20231225-4505,2025-02-23,2025-02-28,Completed,UPI,8,180,8,92.74,1417.54
INV-20241017-7551,2025-08-02,2025-08-06,Completed,Cash,2,121,30,11.86,181.26
INV-20251004-2272,2025-02-08,2025-02-11,Returned,Cash,7,808,26,292.98,4478.42
INV-20240101-4156,2025-04-11,2025-04-15,Completed,Cash,2,793,21,87.71,1340.65
INV-20240609-3202,2025-01-19,2025-01-20,Completed,Credit Card,13,599,9,496.03,7582.2
INV-20240119-1147,2024-11-11,2024-11-14,Returned,Credit Card,8,463,15,220.39,3368.79
INV-20240328-1064,2024-09-12,2024-09-13,Completed,Credit Card,14,164,8,147.86,2260.18
INV-20231212-2931,2024-03-17,2024-03-22,Pending,Credit Card,1,573,21,31.69,484.36
INV-20240817-4510,2024-02-05,2024-02-09,Pending,PayPal,6,223,20,74.93,1145.33
INV-20250730-5931,2024-08-13,2024-08-16,Pending,Credit Card,1,329,19,18.65,285.14
INV-20240602-2830,2024-07-31,2024-08-02,Pending,UPI,7,990,24,368.68,5635.48
INV-20241125-5224,2024-01-22,2024-01-29,Pending,Cash,15,413,16,364.27,5568.07
INV-20240402-9309,2024-09-04,2024-09-07,Completed,Cash,19,103,25,102.74,1570.49
INV-20231102-4419,2025-07-07,2025-07-08,Returned,Credit Card,11,383,7,274.27,4192.36
INV-20231113-6198,2024-07-22,2024-07-25,Returned,UPI,5,369,20,103.32,1579.32
INV-20240404-5468,2023-11-08,2023-11-10,Completed,Cash,12,113,17,78.78,1204.26
INV-20241222-7273,2025-09-05,2025-09-08,Completed,UPI,15,256,17,223.1,3410.3
INV-20240401-3338,2025-03-23,2025-03-27,Pending,PayPal,10,857,30,419.93,6418.93
INV-20240810-2866,2024-06-07,2024-06-14,Completed,Credit Card,9,487,19,248.52,3798.75
INV-20231225-1134,2025-04-24,2025-04-30,Completed,Credit Card,12,613,26,381.04,5824.48
INV-20241213-6610,2024-08-19,2024-08-23,Pending,Cash,7,359,16,147.76,2258.68
INV-20240501-1433,2023-11-06,2023-11-07,Pending,UPI,3,286,8,55.26,844.62
INV-20231023-4618,2025-02-08,2025-02-14,Completed,Credit Card,13,514,1,463.06,7078.24
INV-20250613-6898,2025-07-23,2025-07-27,Completed,Credit Card,1,804,6,52.9,808.66
INV-20250728-6845,2025-01-11,2025-01-14,Completed,UPI,8,867,18,398.13,6085.65
INV-20241030-2042,2024-07-01,2024-07-06,Returned,UPI,12,286,12,211.41,3231.57
INV-20241114-9346,2024-11-12,2024-11-13,Returned,PayPal,8,903,10,455.11,6956.71
INV-20250512-2766,2023-11-11,2023-11-14,Pending,Cash,10,470,17,273.07,4174.07
INV-20240213-6304,2024-03-18,2024-03-19,Returned,Credit Card,20,391,28,394.13,6024.53
INV-20240525-5500,2025-02-23,2025-03-01,Pending,Credit Card,11,907,18,572.68,8753.82
INV-20240903-4172,2025-01-21,2025-01-26,Completed,UPI,15,180,0,189.0,2889.0
INV-20241006-7629,2024-11-04,2024-11-09,Completed,Cash,19,308,12,360.48,5510.24
INV-20240228-1190,2025-09-02,2025-09-03,Returned,Credit Card,5,962,14,289.56,4426.16
INV-20240430-8773,2024-07-03,2024-07-09,Pending,Cash,4,739,1,204.85,3131.29
INV-20231115-8976,2024-01-08,2024-01-13,Completed,Credit Card,15,360,21,298.62,4564.62
INV-20250113-4416,2024-06-04,2024-06-08,Completed,Credit Card,2,979,20,109.65,1676.05
INV-20231218-3516,2024-07-06,2024-07-10,Completed,PayPal,5,322,26,83.4,1274.8
INV-20240410-4276,2025-08-15,2025-08-22,Pending,Cash,13,588,15,454.82,6952.22
INV-20240422-5058,2025-08-07,2025-08-13,Completed,Credit Card,19,311,27,301.95,4615.52
INV-20231115-4598,2025-09-25,2025-10-02,Completed,PayPal,1,788,20,44.13,674.53
INV-20240515-6743,2025-06-13,2025-06-19,Pending,Cash,4,727,20,162.85,2489.25
INV-20240305-1320,2024-07-13,2024-07-17,Returned,Credit Card,2,734,21,81.18,1240.9
INV-20231223-5284,2025-04-11,2025-04-12,Pending,UPI,4,470,13,114.49,1750.09
INV-20250117-2259,2024-04-18,2024-04-22,Pending,UPI,18,201,27,184.88,2826.02
INV-20231105-3439,2024-08-25,2024-08-31,Returned,UPI,7,273,4,128.42,1962.98
INV-20250605-7162,2024-04-16,2024-04-22,Returned,Credit Card,1,346,5,23.01,351.71
INV-20240720-2536,2024-09-02,2024-09-05,Returned,PayPal,18,410,9,470.11,7185.91
INV-20231022-4414,2024-03-22,2024-03-25,Returned,Credit Card,19,718,26,706.66,10801.74
INV-20240228-5705,2024-10-27,2024-10-28,Pending,Cash,7,989,27,353.77,5407.56
INV-20240624-5949,2023-12-04,2023-12-05,Pending,Cash,3,865,18,148.95,2276.85
INV-20240503-2481,2024-09-06,2024-09-10,Completed,UPI,11,456,23,270.36,4132.68
INV-20240703-8518,2024-12-17,2024-12-19,Pending,PayPal,1,557,27,28.46,435.07
INV-20240326-3001,2025-04-16,2025-04-22,Pending,UPI,1,824,28,41.53,634.81
INV-20241230-6986,2024-11-19,2024-11-23,Pending,UPI,2,225,21,24.89,380.39
INV-20250510-4730,2024-11-13,2024-11-15,Completed,Credit Card,8,514,17,238.91,3651.87
INV-20250923-2362,2024-06-04,2024-06-11,Returned,Cash,19,137,4,174.92,2673.8
INV-20240209-3532,2024-06-13,2024-06-16,Pending,PayPal,17,363,20,345.58,5282.38
INV-20250106-3110,2023-11-04,2023-11-09,Completed,PayPal,13,817,6,698.86,10682.6
INV-20250220-7787,2024-10-09,2024-10-14,Returned,Cash,13,905,18,675.31,10322.61
INV-20240723-4906,2024-01-17,2024-01-21,Pending,Credit Card,1,917,13,55.85,853.64
INV-20241124-1764,2024-06-01,2024-06-02,Returned,PayPal,1,536,28,27.01,412.93
INV-20250920-5288,2025-01-24,2025-01-29,Completed,Cash,11,124,9,86.89,1328.13
INV-20251005-9375,2023-10-07,2023-10-11,Pending,UPI,2,347,23,37.41,571.79
INV-20250303-6031,2025-04-17,2025-04-19,Pending,PayPal,5,789,16,231.97,3545.77
INV-20250830-9141,2024-06-03,2024-06-07,Pending,Credit Card,20,387,26,400.93,6128.53
INV-20241122-2871,2025-01-13,2025-01-20,Completed,PayPal,18,499,6,591.02,9034.1
INV-20240713-6621,2025-01-11,2025-01-12,Completed,UPI,11,764,10,529.45,8093.05
INV-20240507-2260,2024-11-30,2024-12-06,Completed,UPI,8,570,7,296.86,4537.66
INV-20240831-5127,2023-11-01,2023-11-06,Completed,Credit Card,13,294,11,238.11,3639.69
INV-20231209-3769,2025-03-05,2025-03-09,Returned,Credit Card,19,188,22,195.03,2981.19
INV-20241004-8291,2024-09-10,2024-09-13,Returned,PayPal,20,373,11,464.76,7104.16
INV-20241014-9647,2025-07-19,2025-07-21,Completed,Credit Card,20,246,10,309.96,4737.96
INV-20241214-1192,2024-11-11,2024-11-17,Pending,Cash,13,866,12,693.49,10600.53
INV-20240930-9240,2024-04-06,2024-04-13,Returned,UPI,7,462,15,192.42,2941.32
INV-20231113-7089,2024-10-28,2024-11-04,Completed,Credit Card,3,882,14,159.29,2434.85
INV-20240328-3420,2024-09-26,2024-09-29,Pending,UPI,13,752,23,526.93,8054.45
INV-20240313-4293,2024-02-28,2024-03-05,Completed,Credit Card,15,224,10,211.68,3235.68
INV-20231016-4070,2024-06-28,2024-07-01,Completed,Cash,13,352,6,301.1,4602.54
INV-20231029-9693,2023-11-10,2023-11-14,Pending,Credit Card,8,568,1,314.9,4813.46
INV-20240314-1046,2024-04-19,2024-04-22,Returned,UPI,8,861,26,356.8,5453.92
INV-20241121-8850,2024-06-16,2024-06-18,Returned,Cash,19,376,14,430.07,6573.91
INV-20250629-6573,2024-04-16,2024-04-19,Returned,PayPal,10,840,13,511.56,7819.56
INV-20250818-7624,2023-12-18,2023-12-19,Pending,Credit Card,1,724,4,48.65,743.69
INV-20240423-8402,2025-07-17,2025-07-24,Pending,UPI,17,694,3,801.08,12245.14
INV-20231007-6462,2025-07-28,2025-08-04,Completed,UPI,15,498,5,496.76,7593.26
INV-20241028-2403,2024-08-07,2024-08-13,Pending,Credit Card,20,330,27,337.26,5155.26
INV-20250219-3213,2025-05-16,2025-05-18,Completed,Cash,8,486,6,255.83,3910.55
INV-20240210-8269,2024-04-25,2024-04-26,Returned,UPI,6,458,22,150.04,2293.48
INV-20240603-3784,2024-01-29,2024-02-05,Returned,PayPal,17,523,24,473.0,7230.16
INV-20241009-8159,2025-02-14,2025-02-16,Pending,PayPal,1,290,2,19.89,304.09
INV-20250605-5307,2025-02-09,2025-02-11,Completed,PayPal,4,106,28,21.37,326.65
INV-20250508-8158,2025-06-12,2025-06-15,Completed,UPI,14,747,20,585.65,8952.05
INV-20240202-3407,2024-09-28,2024-09-30,Completed,Cash,20,775,7,1009.05,15424.05
INV-20240830-7857,2025-02-14,2025-02-15,Completed,Credit Card,16,573,13,558.33,8534.49
INV-20250208-7493,2023-12-17,2023-12-18,Completed,UPI,4,710,24,151.09,2309.49
INV-20240824-5219,2024-01-27,2024-02-03,Returned,Cash,9,320,24,153.22,2342.02
INV-20240813-4302,2024-06-22,2024-06-24,Returned,Cash,2,860,19,97.52,1490.72
INV-20250531-2632,2025-02-24,2025-02-27,Completed,Credit Card,20,806,12,992.99,15178.59
INV-20241212-5351,2025-09-06,2025-09-11,Completed,UPI,1,770,7,50.13,766.23
INV-20250705-8600,2024-12-16,2024-12-21,Returned,Cash,10,697,2,478.14,7308.74
INV-20240328-1458,2024-11-04,2024-11-06,Pending,PayPal,14,865,15,720.55,11014.05
INV-20231105-6020,2025-09-14,2025-09-21,Returned,UPI,15,637,2,655.47,10019.37
INV-20250518-8078,2025-07-31,2025-08-01,Pending,Cash,20,119,5,158.27,2419.27
INV-20250916-6773,2024-06-04,2024-06-10,Returned,Credit Card,16,627,0,702.24,10734.24
INV-20231223-9186,2023-10-19,2023-10-25,Completed,PayPal,15,740,8,714.84,10926.84
INV-20250612-2778,2023-11-05,2023-11-08,Returned,Credit Card,3,501,3,102.05,1559.96
INV-20240605-3739,2024-01-26,2024-01-29,Returned,PayPal,6,612,29,182.5,2789.62
INV-20240222-4461,2024-09-05,2024-09-06,Pending,UPI,4,197,22,43.02,657.66
INV-20240124-4428,2024-08-01,2024-08-05,Completed,PayPal,11,973,21,591.88,9047.25
INV-20240228-2328,2024-05-03,2024-05-09,Completed,UPI,6,250,24,79.8,1219.8
INV-20241029-8262,2024-08-29,2024-09-04,Pending,Credit Card,2,831,29,82.6,1262.62
INV-20231124-4353,2024-11-30,2024-12-07,Returned,UPI,13,916,12,733.53,11212.57
INV-20250524-4848,2024-10-03,2024-10-04,Completed,Credit Card,20,539,21,596.13,9112.33
INV-20250127-9022,2023-12-21,2023-12-24,Completed,Credit Card,2,582,18,66.81,1021.29
INV-20240709-9673,2024-11-29,2024-12-03,Returned,PayPal,17,421,28,360.71,5513.75
INV-20241219-7583,2025-05-05,2025-05-11,Completed,PayPal,11,530,8,375.45,5739.05
INV-20240110-6166,2025-08-26,2025-09-01,Completed,Cash,10,155,12,95.48,1459.48
INV-20250528-9695,2024-12-07,2024-12-10,Pending,PayPal,2,516,8,66.46,1015.9
INV-20250430-3819,2024-04-19,2024-04-21,Completed,Cash,9,818,22,401.97,6144.33
INV-20250628-3019,2024-06-28,2024-07-02,Completed,Cash,19,717,4,915.47,13993.55
INV-20231125-6827,2025-01-06,2025-01-12,Returned,Cash,7,767,9,342.01,5227.8
INV-20240623-6123,2024-08-18,2024-08-19,Completed,PayPal,20,699,27,714.38,10919.78
INV-20250701-3592,2024-07-04,2024-07-05,Pending,Cash,20,455,4,611.52,9347.52
INV-20241130-9801,2024-11-07,2024-11-10,Completed,Cash,10,634,19,359.48,5494.88
INV-20240218-6497,2024-08-14,2024-08-15,Completed,Cash,20,807,3,1095.91,16751.71
INV-20241215-1469,2024-12-31,2025-01-07,Completed,Cash,2,101,23,10.89,166.43
INV-20231028-7693,2024-11-02,2024-11-09,Pending,Credit Card,14,448,9,399.53,6107.05
INV-20250112-2909,2024-12-30,2025-01-04,Pending,Cash,5,411,4,138.1,2110.9
INV-20240726-1556,2024-11-19,2024-11-21,Completed,UPI,11,523,12,354.38,5417.02
INV-20251005-6637,2023-10-10,2023-10-12,Returned,PayPal,13,354,9,293.15,4480.97
INV-20250626-2754,2024-09-05,2024-09-10,Returned,PayPal,2,457,9,58.22,889.96
INV-20241208-2881,2024-12-28,2025-01-04,Returned,PayPal,3,215,3,43.8,669.45
INV-20250917-5934,2025-08-26,2025-08-29,Pending,UPI,20,589,7,766.88,11722.28
INV-20240714-8139,2024-09-02,2024-09-07,Pending,Credit Card,12,207,14,149.54,2285.78
INV-20250116-5056,2024-10-15,2024-10-16,Returned,Credit Card,4,830,5,220.78,3374.78
INV-20240102-9840,2024-09-09,2024-09-11,Completed,PayPal,2,599,6,78.83,1204.95
INV-20250610-5299,2023-10-14,2023-10-19,Returned,UPI,13,565,26,380.47,5815.77
INV-20250217-1112,2024-09-19,2024-09-20,Returned,UPI,20,787,26,815.33,12462.93
INV-20241121-9235,2025-07-19,2025-07-24,Returned,PayPal,9,582,11,326.33,4988.15
INV-20250822-8491,2024-04-28,2024-04-30,Pending,Credit Card,1,897,18,51.49,787.03
INV-20240923-6622,2024-11-14,2024-11-19,Returned,UPI,12,465,2,382.79,5851.19
INV-20250301-3527,2024-09-25,2024-09-26,Completed,UPI,3,900,14,162.54,2484.54
INV-20250825-1968,2024-06-12,2024-06-13,Returned,UPI,14,321,26,232.79,3558.35
INV-20250407-5645,2025-01-28,2025-01-30,Pending,Cash,15,604,0,634.2,9694.2
INV-20241129-2191,2025-02-18,2025-02-19,Completed,PayPal,3,662,3,134.85,2061.27
INV-20250905-8720,2025-09-17,2025-09-20,Returned,Cash,1,836,28,42.13,644.05
INV-20240626-2937,2024-10-13,2024-10-14,Pending,PayPal,4,455,25,95.55,1460.55
INV-20231227-9601,2024-02-18,2024-02-24,Completed,PayPal,14,262,1,254.19,3885.51
INV-20231012-2980,2025-04-05,2025-04-07,Completed,PayPal,3,489,1,101.66,1553.99
INV-20241210-1133,2024-04-05,2024-04-10,Completed,Cash,14,111,19,88.11,1346.85
INV-20231127-2484,2025-06-21,2025-06-26,Completed,Cash,3,738,14,133.28,2037.32
INV-20240819-1741,2023-11-02,2023-11-06,Pending,PayPal,8,375,23,161.7,2471.7
INV-20240913-8296,2023-11-30,2023-12-03,Completed,PayPal,19,983,1,1294.32,19784.55
INV-20241213-8834,2024-07-17,2024-07-21,Completed,Cash,7,592,7,269.77,4123.69
INV-20240808-3847,2024-03-23,2024-03-30,Returned,PayPal,12,604,10,456.62,6979.82
INV-20250524-4523,2024-01-28,2024-02-04,Pending,PayPal,14,600,23,452.76,6920.76
INV-20240919-9512,2023-12-30,2024-01-05,Returned,UPI,17,974,10,1043.15,15945.35
INV-20240114-5385,2025-03-19,2025-03-20,Pending,Credit Card,16,953,29,757.83,11583.91
INV-20250424-3597,2024-06-24,2024-06-25,Returned,UPI,2,192,14,23.12,353.36
INV-20250112-7411,2024-02-20,2024-02-25,Returned,PayPal,13,707,7,598.33,9145.96
INV-20240110-9907,2025-01-13,2025-01-18,Returned,Cash,6,722,7,282.01,4310.77
INV-20250728-8249,2024-05-01,2024-05-08,Completed,PayPal,20,714,9,909.64,13904.44
INV-20250503-5144,2024-09-20,2024-09-26,Pending,PayPal,5,358,19,101.49,1551.39
INV-20250323-5090,2025-03-12,2025-03-19,Completed,PayPal,20,285,14,343.14,5245.14
